age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
34,6,120672,5,4,4,6,4,2,1,0,0,10,39
40,4,199599,0,6,2,4,0,4,1,0,0,40,39
36,4,300333,1,7,2,4,0,4,1,0,0,40,5
23,4,307149,9,13,4,10,3,4,0,0,0,25,39
21,4,209955,11,9,4,3,1,4,1,0,0,48,39
28,4,383322,8,11,2,7,0,4,1,0,0,40,39
24,4,263498,1,7,4,3,1,4,1,0,0,40,39
37,1,238980,12,14,4,1,1,4,1,0,0,42,39
37,1,243177,15,10,4,1,1,2,0,0,0,40,39
43,4,176270,9,13,2,4,0,4,1,99999,0,60,39
54,6,168723,11,9,2,12,0,4,1,0,0,40,39
33,4,162572,11,9,2,14,0,4,1,0,0,55,39
34,6,204375,14,15,4,10,1,4,0,0,0,60,39
34,4,228386,11,9,2,3,5,2,0,0,0,70,39
44,4,227399,8,11,2,4,0,2,1,0,0,40,39
38,4,435638,15,10,4,3,1,4,1,0,1876,40,39
42,4,193494,11,9,2,7,0,4,1,0,0,40,39
36,4,308945,11,9,2,7,0,4,1,0,0,40,39
28,4,350254,3,2,4,9,1,4,0,0,0,40,26
21,4,96061,15,10,4,8,3,4,0,0,0,10,39
25,6,136450,7,12,2,1,5,4,0,0,0,35,39
38,4,186145,15,10,2,12,5,4,0,0,0,40,39
25,4,197036,15,10,2,12,0,4,1,0,0,50,39
36,0,247547,11,9,4,0,1,2,0,0,0,40,39
19,4,39623,15,10,4,12,3,4,0,0,0,25,39
29,6,104423,15,10,2,4,2,4,1,4386,0,45,39
20,4,138107,11,9,4,6,3,2,1,0,0,35,39
32,4,212064,9,13,2,4,5,4,0,0,0,40,39
28,4,191355,9,13,2,12,0,4,1,0,0,45,39
60,4,290922,11,9,0,4,1,4,0,0,0,27,39
45,4,168038,9,13,2,4,0,4,1,0,0,32,39
39,4,316211,11,9,2,4,0,4,1,0,0,60,39
69,0,117525,7,12,0,0,4,4,0,0,0,1,39
21,4,138580,2,8,4,7,1,2,0,0,0,40,39
46,4,127089,15,10,2,10,0,4,1,5178,0,38,39
22,4,172766,15,10,4,12,3,4,0,0,0,40,39
51,2,99064,12,14,2,10,0,4,1,0,0,35,39
43,0,396116,11,9,2,0,0,4,1,0,0,40,39
39,4,74163,2,8,0,12,1,4,0,0,0,40,39
72,0,271352,0,6,0,0,1,4,1,0,0,12,39
41,4,122033,15,10,4,4,4,2,0,0,0,99,39
44,4,344060,9,13,4,8,1,4,1,0,0,40,39
76,4,199949,6,5,2,11,0,4,1,0,0,13,39
36,4,154835,11,9,5,1,3,1,0,0,0,40,30
31,2,220669,9,13,4,10,3,4,0,6849,0,40,39
20,4,230482,6,5,4,6,3,4,1,0,0,40,39
46,7,107682,11,9,0,1,1,4,0,0,0,38,39
27,4,263614,7,12,2,3,0,4,1,0,0,45,39
52,7,108836,9,13,2,11,0,4,1,0,0,48,39
21,4,91819,8,11,4,8,1,4,1,0,0,30,39
62,4,71751,15,10,2,4,0,4,1,0,1977,98,39
35,4,174938,11,9,2,1,0,4,1,0,0,40,39
24,0,119156,9,13,4,0,3,4,1,0,0,40,39
24,4,354351,9,13,4,10,1,4,1,0,0,40,39
42,4,89413,2,8,4,5,3,4,1,0,0,40,39
36,4,160192,11,9,4,8,1,4,1,0,0,40,39
40,7,353687,11,9,2,4,5,4,0,0,0,40,39
37,4,405284,9,13,4,10,1,4,0,0,1340,42,39
28,4,250679,11,9,2,3,0,4,1,0,0,40,39
52,4,201783,15,10,2,4,0,4,1,7688,0,40,39
57,4,204816,12,14,0,10,1,4,1,0,0,30,39
48,7,99086,9,13,4,4,1,4,0,0,0,50,39
24,4,140001,11,9,4,12,3,4,1,0,0,35,8
48,4,355781,9,13,2,10,0,1,1,0,0,40,19
49,4,558752,15,10,0,1,1,4,0,3674,0,40,39
60,6,25825,11,9,0,3,1,4,1,0,0,50,39
30,4,227886,11,9,4,4,3,2,0,0,0,35,23
28,4,183523,7,12,4,1,3,4,1,0,0,35,39
23,4,60331,11,9,4,7,3,4,1,0,0,40,39
23,0,196816,11,9,4,0,1,4,1,0,0,30,39
56,2,294623,4,3,2,14,0,4,1,0,0,40,39
30,4,399088,9,13,0,10,4,4,0,0,0,50,39
52,4,153155,11,9,2,3,0,4,1,15024,0,40,39
45,1,169711,7,12,2,11,0,4,1,15024,0,72,39
56,4,36990,11,9,2,3,0,2,1,0,0,52,39
51,4,210736,0,6,3,3,2,4,1,0,0,40,39
29,4,186733,11,9,2,3,0,4,1,0,0,50,39
29,4,94880,15,10,3,3,2,4,1,0,0,40,26
23,4,108307,11,9,4,5,3,4,1,0,0,40,39
47,4,234470,7,12,6,1,4,2,0,0,0,40,39
73,0,144872,11,9,2,0,0,4,1,0,0,25,2
44,6,315406,1,7,2,5,0,4,1,0,0,88,39
39,4,74194,11,9,4,5,4,4,1,0,0,40,39
44,6,201742,9,13,2,4,0,4,1,0,2415,50,39
33,6,303867,11,9,2,12,0,4,1,0,0,70,39
28,4,263614,9,13,2,4,0,4,1,0,0,40,39
25,4,222089,11,9,4,8,4,2,0,0,0,40,37
45,4,194698,15,10,2,3,0,4,1,0,0,40,39
61,4,149981,11,9,2,1,5,4,0,2414,0,5,39
36,4,201117,9,13,2,4,0,4,1,0,0,50,39
35,4,170174,15,10,0,7,1,4,1,0,0,40,39
41,4,173370,9,13,5,12,4,4,0,0,0,30,39
26,4,360252,7,12,2,1,5,4,0,0,0,40,39
29,1,155970,11,9,2,13,0,4,1,0,0,40,39
70,4,315868,9,13,0,1,1,4,1,0,0,40,39
60,4,297261,15,10,6,12,1,4,0,0,0,15,39
40,1,105119,9,13,2,11,0,4,1,0,0,40,39
43,4,178417,9,13,0,10,1,4,1,0,0,40,39
33,4,194740,2,8,2,14,0,4,1,0,0,40,39
55,6,322691,12,14,2,12,0,4,1,3103,0,55,39
40,4,259307,15,10,4,4,1,4,1,0,0,50,39
33,1,37546,14,15,2,10,5,4,0,0,0,40,39
40,4,183096,9,13,0,1,1,4,0,0,0,35,39
44,4,76487,11,9,2,14,0,4,1,0,0,40,39
62,4,84784,11,9,0,7,4,4,1,0,1741,40,39
26,4,280093,15,10,4,6,3,4,1,0,0,40,39
61,6,92178,1,7,2,8,0,4,1,0,0,40,39
53,1,177647,11,9,2,13,0,4,1,0,0,40,10
29,4,229124,11,9,2,1,0,4,1,0,0,48,39
27,4,278736,4,3,2,3,0,4,1,0,0,40,26
57,4,121821,3,2,2,8,0,3,1,0,0,40,6
44,6,109684,12,14,0,4,4,4,0,0,0,40,39
46,7,149337,12,14,4,4,1,4,1,0,0,38,39
43,2,161240,11,9,2,11,0,4,1,0,0,45,39
20,5,95997,11,9,4,5,3,4,1,0,0,70,39
44,4,121874,15,10,0,12,4,4,1,0,0,55,39
29,5,218555,12,14,4,10,3,4,1,0,0,40,39
23,4,227594,2,8,4,7,3,4,0,0,0,40,39
23,4,166527,15,10,4,4,3,3,0,0,0,40,39
38,4,93140,11,9,5,7,4,2,0,0,0,28,39
36,4,86459,8,11,2,4,0,4,1,0,1887,50,39
50,4,107665,15,10,2,12,0,4,1,0,0,40,39
33,4,235124,15,10,2,1,0,4,1,0,0,40,0
64,4,216208,15,10,6,12,1,4,0,0,0,40,39
27,2,298510,11,9,0,11,3,4,1,0,0,40,39
25,4,188767,7,12,4,4,1,4,1,0,0,45,39
17,4,174466,1,7,4,8,3,4,1,0,0,18,39
51,2,108435,11,9,2,3,0,4,1,0,0,40,39
27,4,50132,15,10,0,12,1,4,1,0,0,50,39
41,4,116825,12,14,2,10,0,4,1,0,0,55,39
35,4,170092,11,9,3,8,4,2,0,0,0,20,39
17,4,110916,1,7,4,12,3,4,0,0,0,10,39
36,7,77146,12,14,4,10,1,4,1,0,0,40,39
62,4,197918,11,9,0,1,4,4,0,0,0,40,39
18,4,182701,11,9,4,8,3,4,0,0,0,12,26
18,4,150817,2,8,4,11,3,4,0,0,0,45,39
54,4,91882,11,9,2,3,0,4,1,0,0,43,39
40,4,84801,9,13,2,4,0,4,1,7688,0,40,39
44,4,192225,9,13,2,4,0,4,1,0,0,40,39
23,4,209483,9,13,4,1,3,4,0,0,0,50,39
47,4,139268,9,13,4,13,1,4,1,27828,0,38,39
69,4,106595,11,9,6,1,1,4,0,1848,0,40,39
58,4,365511,15,10,0,7,1,3,1,0,0,40,26
48,4,172709,11,9,0,8,4,2,0,0,0,40,39
19,6,159269,11,9,4,8,3,4,1,0,0,53,41
50,4,196193,9,13,2,3,0,4,1,0,0,40,0
17,4,150471,0,6,4,8,3,4,0,0,0,25,39
32,4,732102,9,13,4,4,1,4,1,0,0,40,39
57,0,190514,6,5,2,0,0,4,1,0,0,40,39
41,2,26669,15,10,0,4,1,4,0,0,0,40,39
23,4,182117,7,12,4,8,3,4,1,0,0,60,39
52,4,194259,11,9,0,12,1,4,0,0,0,40,11
25,4,250038,8,11,4,1,1,4,1,0,0,40,0
51,2,252029,10,16,0,10,1,4,0,0,0,45,39
47,4,198223,15,10,2,4,0,4,1,0,0,40,39
53,2,202733,12,14,2,4,0,4,1,7688,0,70,39
31,6,197193,11,9,4,8,1,4,1,0,0,27,39
43,4,117627,15,10,0,4,1,2,0,0,0,40,39
37,1,239409,11,9,0,4,1,4,1,0,0,40,39
40,5,64885,12,14,2,12,0,4,1,0,0,70,39
31,4,351187,11,9,0,8,4,4,1,0,0,40,39
43,4,108682,15,10,2,7,0,4,1,0,0,40,39
36,4,397877,11,9,2,3,0,4,1,5013,0,30,39
34,4,398874,9,13,4,10,1,4,1,0,0,42,39
44,4,182616,8,11,2,13,0,4,1,0,0,40,39
40,4,566537,13,1,2,8,0,4,1,0,1672,40,26
40,4,224658,9,13,2,12,0,4,1,0,0,45,39
64,2,190660,11,9,0,3,1,4,1,0,0,40,39
42,1,52781,12,14,2,10,0,4,1,0,1902,40,39
80,0,402748,11,9,6,0,1,4,0,0,0,14,2
42,4,226902,9,13,2,13,0,4,1,0,0,45,39
44,4,326232,9,13,0,4,4,4,1,0,2547,50,39
34,4,443546,11,9,2,3,0,4,1,0,0,40,39
44,4,290521,11,9,6,4,4,2,0,0,0,40,39
45,2,326064,15,10,0,1,4,2,0,6497,0,35,39
41,2,352056,7,12,4,4,1,4,1,0,0,40,39
36,6,343721,10,16,4,10,1,4,1,0,0,30,0
69,4,295425,7,12,2,4,0,4,1,0,0,24,39
18,4,116167,11,9,4,8,3,4,0,0,0,16,39
21,4,33831,11,9,4,1,4,4,0,0,0,40,39
19,4,377405,15,10,4,4,1,4,0,0,0,20,39
51,4,202752,11,9,4,3,1,2,1,0,0,40,39
56,0,188166,11,9,2,0,0,4,1,0,0,40,39
27,4,104017,9,13,2,10,5,4,0,0,1628,50,39
74,4,54732,15,10,2,12,0,4,1,0,0,20,39
23,4,132300,9,13,4,12,1,4,0,0,0,40,39
62,5,200577,12,14,2,12,0,4,1,0,0,45,39
31,2,190401,12,14,2,10,0,4,1,0,0,40,39
29,4,121523,1,7,2,14,0,4,1,0,0,60,39
30,4,295010,11,9,4,1,1,4,0,0,0,40,39
25,4,570821,15,10,2,7,0,4,1,0,0,40,39
19,4,278915,2,8,4,6,3,2,0,0,0,52,39
32,4,198183,9,13,4,4,1,4,0,0,0,45,39
20,4,243178,11,9,4,6,3,4,1,0,0,28,39
22,4,409230,2,8,4,14,2,4,1,0,0,40,39
30,4,90446,5,4,2,5,0,4,1,0,0,40,26
20,0,238685,1,7,0,0,1,4,0,0,0,40,39
46,7,353012,11,9,2,14,0,4,1,0,0,40,39
47,6,174533,11,9,2,4,0,4,1,0,0,40,39
63,4,195540,8,11,0,4,1,2,1,0,1408,40,39
44,2,135056,12,14,0,10,4,4,0,0,0,16,0
40,4,108945,11,9,0,1,4,4,0,0,0,32,39
22,4,62507,9,13,4,10,3,4,0,0,0,40,39
19,4,167428,11,9,4,14,3,4,1,0,0,30,39
61,4,48549,15,10,4,4,1,4,1,0,0,38,39
48,4,449354,11,9,2,1,0,4,1,4386,0,45,39
58,4,142158,9,13,0,4,4,4,0,0,0,35,39
49,4,236913,11,9,6,8,1,4,0,0,0,45,39
33,4,117963,9,13,2,4,0,4,1,0,0,40,39
19,4,68552,11,9,4,6,3,4,1,0,0,30,39
41,4,185660,11,9,5,1,4,4,0,0,0,40,39
36,4,239409,11,9,0,5,1,4,1,0,0,50,39
30,4,206051,11,9,2,14,0,4,1,0,0,40,39
51,4,161838,8,11,2,3,0,4,1,0,0,57,39
19,4,552354,2,8,4,7,3,4,1,0,0,40,39
38,4,154568,12,14,2,4,0,1,1,0,0,40,0
21,4,356286,11,9,4,8,1,2,1,0,0,40,39
24,7,138513,9,13,4,10,1,4,1,0,0,20,39
34,4,186824,11,9,2,6,0,4,1,0,0,70,39
50,4,178251,12,14,2,1,5,4,0,0,0,40,39
27,6,207948,15,10,4,8,1,2,1,0,0,40,39
36,4,187046,11,9,2,12,0,4,1,0,0,40,39
36,4,269318,9,13,2,4,0,4,1,0,0,50,39
57,4,206343,11,9,5,7,1,4,1,2174,0,40,5
28,4,213276,11,9,2,4,0,4,1,0,0,50,39
50,7,116211,14,15,2,4,0,4,1,0,0,52,39
20,6,157145,15,10,4,5,3,4,1,0,2258,10,39
62,4,116289,9,13,2,10,0,4,1,0,0,45,39
27,4,209443,9,13,1,12,5,4,0,0,0,40,39
20,4,249543,15,10,4,11,3,4,0,0,0,16,39
59,6,128105,11,9,2,5,0,4,1,0,0,35,39
57,4,226875,5,4,2,12,0,4,1,0,0,50,39
54,4,169785,15,10,0,4,1,4,0,0,0,40,22
43,4,354408,2,8,2,1,0,2,1,0,0,40,39
69,4,108196,9,13,2,14,0,4,1,0,0,25,0
31,2,127651,15,10,2,8,0,4,1,0,0,40,39
50,6,165001,14,15,2,10,0,4,1,99999,0,80,39
29,4,159479,11,9,2,14,0,3,1,0,0,55,39
53,4,183668,11,9,2,3,0,4,1,3464,0,34,39
37,4,215503,11,9,2,4,0,4,1,4386,0,45,39
36,4,191161,11,9,4,12,1,4,1,0,0,50,39
24,4,379418,15,10,4,1,1,4,0,0,0,40,39
41,4,405172,7,12,2,14,0,2,1,0,0,40,0
31,4,213643,11,9,2,12,0,4,1,3908,0,40,39
36,5,116133,11,9,4,4,3,4,1,0,0,41,39
36,4,224541,15,10,2,3,0,4,1,0,0,40,39
48,4,115784,6,5,2,3,0,4,1,0,0,44,39
55,4,182460,11,9,2,3,0,4,1,15024,0,35,39
27,4,38353,11,9,0,3,1,4,1,0,0,40,39
62,0,141218,12,14,2,0,0,4,1,0,0,30,39
42,5,78765,15,10,0,4,4,4,1,0,0,90,39
31,4,140092,9,13,2,10,0,4,1,0,0,40,39
52,4,216558,15,10,5,3,2,1,1,0,0,40,30
28,4,69847,9,13,4,1,3,1,0,0,0,30,39
31,7,60186,9,13,0,10,1,4,1,0,0,40,39
41,2,183224,12,14,2,10,5,1,0,0,0,40,36
19,6,100999,1,7,4,1,3,4,0,0,0,30,39
21,4,185251,11,9,4,12,3,4,1,0,0,40,39
52,4,147629,11,9,2,14,0,4,1,0,0,60,39
45,4,114797,11,9,5,7,4,2,0,0,0,40,39
32,7,127651,11,9,2,11,0,4,1,0,0,40,39
22,0,153131,15,10,4,0,3,4,1,0,0,40,39
46,4,358886,11,9,2,7,0,4,1,0,0,40,39
36,4,247321,11,9,2,3,0,4,1,0,0,45,39
47,4,208872,15,10,2,3,0,4,1,0,0,40,39
18,6,454950,15,10,4,1,3,4,0,0,0,40,39
32,4,137184,15,10,2,3,0,4,1,0,0,40,39
44,4,104440,9,13,2,4,0,4,1,0,0,40,39
21,4,243368,13,1,4,5,1,4,1,0,0,50,26
51,5,230095,8,11,4,1,3,4,0,0,0,40,39
19,4,238969,11,9,4,6,3,4,1,0,0,10,39
24,6,107452,15,10,2,12,0,4,1,0,0,40,39
17,4,101626,6,5,4,7,3,4,1,0,0,20,39
26,4,163189,15,10,0,3,3,4,1,0,0,40,39
55,0,376058,6,5,4,0,3,4,0,0,0,45,39
38,4,130007,9,13,4,8,1,4,1,0,0,40,39
22,4,344176,11,9,4,12,4,4,1,0,0,20,39
41,2,153132,7,12,5,3,1,4,1,0,0,50,39
38,4,185203,11,9,6,8,4,4,0,0,0,20,39
26,4,122206,11,9,4,3,2,4,1,0,0,40,39
43,4,109762,9,13,2,10,0,4,1,0,0,20,39
37,2,175120,12,14,4,10,1,4,1,0,0,45,39
44,7,96249,15,10,2,4,0,4,1,3411,0,40,39
24,4,279472,15,10,2,7,5,4,0,7298,0,48,39
40,6,184804,12,14,0,10,1,4,0,0,2205,45,39
49,4,164733,11,9,0,11,1,4,1,0,0,40,39
37,4,134088,7,12,4,1,1,4,0,0,0,40,39
51,4,145714,12,14,2,4,0,4,1,99999,0,50,0
60,7,97030,9,13,0,4,1,4,0,0,0,35,39
18,4,112974,1,7,4,10,2,4,1,0,0,3,39
33,4,419895,4,3,0,6,4,4,1,0,0,40,26
47,2,109705,11,9,0,4,1,4,0,0,0,40,39
38,6,31848,11,9,2,5,0,4,1,0,0,50,39
17,4,41865,0,6,4,8,3,4,0,0,0,25,39
31,4,124827,8,11,2,12,0,4,1,0,0,40,39
33,4,58582,11,9,2,7,0,4,1,0,0,40,39
45,4,140581,15,10,6,8,4,2,0,0,0,40,39
18,4,174394,11,9,4,8,3,4,0,0,0,20,39
38,0,212048,14,15,0,0,1,4,0,0,0,30,39
19,4,109005,15,10,4,10,3,4,0,0,0,40,39
36,4,150042,9,13,0,10,3,4,0,0,0,40,39
17,4,193830,1,7,4,12,3,4,0,0,0,20,39
35,2,126569,11,9,2,3,0,4,1,0,0,40,39
67,0,209137,9,13,2,0,0,4,1,0,0,40,39
45,4,168232,11,9,2,3,0,4,1,0,0,56,39
47,4,27624,8,11,4,8,1,4,0,0,0,55,39
40,4,266631,11,9,2,3,0,2,1,0,0,40,14
56,4,124137,11,9,0,1,1,4,1,0,0,41,39
38,4,177305,11,9,2,3,0,4,1,0,0,45,39
56,4,200235,8,11,2,3,0,4,1,0,0,48,39
33,7,313729,12,14,4,10,1,4,1,0,0,60,39
38,2,187046,11,9,2,11,0,4,1,0,0,40,39
39,4,139703,11,9,3,12,4,2,0,0,0,28,23
24,4,199426,9,13,4,8,3,4,0,0,0,30,39
34,4,258170,11,9,0,4,4,4,0,0,0,38,39
20,4,34706,15,10,4,4,1,2,1,0,0,47,39
32,4,185027,7,12,2,3,0,4,1,0,1887,40,21
48,4,75104,9,13,2,10,0,4,1,0,0,50,39
18,4,32059,1,7,4,8,3,4,1,0,0,23,39
52,6,155278,0,6,2,4,0,4,1,0,0,40,39
57,4,78707,11,9,4,1,3,4,0,0,0,40,39
37,2,216473,11,9,2,11,0,4,1,0,0,48,39
46,4,269652,15,10,2,3,0,4,1,4386,0,38,39
30,4,174789,11,9,2,12,0,4,1,0,0,40,39
52,2,76081,9,13,4,10,1,2,0,0,0,40,39
45,4,148171,8,11,2,3,0,4,1,15024,0,40,39
24,0,172152,9,13,4,0,1,1,1,0,0,25,36
29,4,134890,8,11,2,5,0,4,1,0,0,40,39
20,4,346341,15,10,4,1,1,4,0,0,0,40,0
32,4,101709,9,13,2,10,0,1,1,0,0,40,39
41,1,207685,9,13,4,4,1,4,1,0,0,40,39
34,4,55717,11,9,2,3,0,4,1,0,1848,50,39
38,1,122240,11,9,2,1,0,4,1,0,0,55,39
29,7,245310,15,10,4,10,1,4,1,0,0,35,39
32,4,34104,11,9,2,4,0,4,1,3103,0,55,39
36,4,272950,9,13,2,12,0,4,1,0,0,50,39
29,4,49087,8,11,2,6,0,4,1,0,0,40,39
23,4,273010,11,9,2,3,0,4,1,0,0,40,39
28,4,293398,11,9,5,12,4,2,0,0,0,40,39
53,7,41021,12,14,4,10,1,4,0,0,0,46,39
19,4,319889,11,9,4,8,3,4,1,0,0,25,39
45,6,277434,9,13,2,4,0,4,1,0,0,50,39
53,4,116288,11,9,2,4,0,4,1,0,0,40,39
75,4,124660,11,9,4,1,1,4,0,0,0,40,39
20,4,62865,11,9,4,9,1,4,0,0,0,45,39
42,0,240027,11,9,0,0,1,2,0,0,0,40,39
54,4,174655,11,9,2,1,0,4,1,0,0,40,39
39,4,230329,11,9,2,3,0,4,1,0,0,35,39
64,4,63676,0,6,2,8,0,2,1,0,0,40,39
65,6,28367,11,9,2,12,0,4,1,0,0,55,39
18,4,192485,2,8,4,6,3,2,1,0,0,20,39
21,2,32639,15,10,4,10,1,4,1,0,0,20,39
42,6,303044,11,9,2,5,0,1,1,0,0,40,1
52,1,157454,11,9,4,7,1,4,0,0,0,40,39
64,4,130525,11,9,2,12,0,4,1,0,0,40,39
31,4,345277,9,13,0,10,1,4,0,0,0,40,39
29,4,66095,15,10,2,13,0,4,1,0,0,50,39
51,6,165001,12,14,0,4,4,4,1,25236,0,50,39
40,4,104892,9,13,2,13,0,4,1,0,0,40,39
37,4,66686,11,9,2,6,0,4,1,0,0,40,39
43,4,171087,9,13,2,10,0,4,1,5178,0,40,39
30,4,375827,11,9,4,6,2,4,1,0,0,40,39
30,4,131588,11,9,4,3,1,2,0,0,0,45,39
37,4,86150,9,13,2,8,5,1,0,0,0,30,39
57,4,199847,9,13,2,4,0,4,1,15024,0,60,39
23,4,176724,1,7,2,7,0,4,1,0,0,40,33
62,4,166691,11,9,0,4,4,4,0,0,0,40,39
29,4,137618,15,10,4,8,1,4,0,0,0,41,39
32,1,111567,14,15,2,10,0,4,1,0,0,40,39
34,2,117018,15,10,4,11,1,4,0,0,0,40,39
46,4,471990,11,9,2,14,0,2,1,0,0,46,39
22,4,33087,11,9,2,7,0,4,1,0,0,45,39
29,4,166210,11,9,0,6,3,4,1,0,0,50,39
27,4,200500,5,4,2,14,0,4,1,0,0,45,39
25,4,201737,15,10,0,1,4,4,0,0,0,40,39
38,5,148287,12,14,2,4,0,4,1,0,0,60,39
27,4,302422,11,9,4,1,1,4,1,0,0,40,39
31,6,80145,15,10,2,3,0,4,1,0,0,40,39
41,4,156566,9,13,2,4,0,4,1,4386,0,50,39
29,4,269354,15,10,4,1,1,4,1,0,0,40,39
36,4,370156,11,9,0,1,4,4,0,0,0,38,39
21,4,189013,15,10,4,12,3,4,0,0,0,35,39
49,4,204629,9,13,2,4,0,4,1,0,0,40,39
32,4,347623,11,9,2,6,0,4,1,0,0,40,39
44,4,288433,15,10,4,1,3,2,0,0,0,40,39
42,4,228320,15,10,2,13,0,4,1,0,0,50,39
26,4,160300,11,9,3,11,1,4,1,0,0,40,39
31,4,258406,11,9,2,7,0,4,1,0,0,50,26
54,4,182187,8,11,2,11,0,2,1,15024,0,38,23
79,6,84979,8,11,2,12,0,4,1,0,0,20,39
43,4,129573,11,9,4,12,1,2,0,0,0,44,39
56,4,32446,15,10,2,3,0,4,1,0,0,40,39
33,4,193285,9,13,2,10,0,4,1,0,0,38,39
63,0,110150,11,9,2,0,0,4,1,0,0,55,39
77,6,138714,15,10,2,12,0,4,1,0,0,40,39
21,4,197918,11,9,4,14,3,4,1,0,0,40,39
31,4,132601,11,9,4,8,3,4,1,0,0,40,39
45,4,146857,9,13,2,4,0,4,1,0,0,38,39
40,4,183096,9,13,4,12,3,4,0,0,0,40,39
54,4,447555,0,6,2,14,0,2,1,0,0,40,39
48,5,382242,10,16,2,4,5,4,0,0,0,40,39
55,7,120781,10,16,2,10,0,1,1,0,0,40,19
47,4,197836,11,9,2,12,0,4,1,0,0,45,39
34,4,213722,11,9,4,6,3,4,1,0,0,40,39
27,4,215504,9,13,2,12,0,4,1,0,1848,55,39
52,4,266138,9,13,2,4,0,4,1,0,0,40,0
71,4,211707,15,10,2,12,0,4,1,0,0,4,39
21,4,163870,0,6,2,8,0,4,1,3908,0,40,39
36,4,226918,9,13,4,12,1,2,1,0,0,48,39
55,4,124808,8,11,2,10,0,4,1,0,1977,50,11
46,7,56841,12,14,2,4,0,4,1,0,0,45,39
62,4,192515,11,9,6,5,4,4,0,0,0,40,39
19,0,218171,15,10,4,0,3,1,1,0,0,2,35
25,4,169905,11,9,4,3,3,4,1,0,0,40,39
31,4,437825,3,2,2,5,0,4,1,0,0,40,26
21,0,206681,1,7,2,0,5,4,0,0,0,40,39
36,4,73023,11,9,2,14,0,4,1,0,0,70,39
27,4,213842,9,13,4,1,3,4,1,0,0,38,39
58,4,31732,15,10,2,12,0,4,1,0,0,45,39
40,6,406811,15,10,2,10,5,4,0,0,0,40,39
26,4,248990,15,10,4,3,3,4,1,0,0,40,39
56,4,329948,11,9,2,12,0,4,1,0,0,40,39
60,4,223911,15,10,3,1,4,2,0,0,0,40,39
53,4,170050,15,10,4,4,1,4,1,0,0,40,39
42,6,323790,9,13,2,4,0,4,1,0,1977,70,39
26,4,167106,11,9,4,3,2,1,1,0,0,40,17
23,4,203203,9,13,4,10,1,4,0,0,0,40,39
29,4,350162,9,13,2,4,5,4,1,0,0,40,39
42,4,168103,9,13,2,4,0,4,1,0,0,40,39
49,4,34545,15,10,2,4,0,4,1,0,1887,40,39
40,1,177595,15,10,2,3,0,4,1,0,1579,40,39
33,4,234067,11,9,2,7,0,4,1,0,0,40,39
33,4,231043,11,9,2,3,0,4,1,0,0,50,39
19,4,307761,11,9,4,12,3,4,1,0,0,15,39
41,4,340148,15,10,4,10,1,4,0,0,0,45,39
40,4,212760,11,9,0,3,1,4,1,0,0,40,39
26,4,463194,11,9,2,3,0,4,1,0,0,40,39
31,1,130057,12,14,2,4,0,4,1,7688,0,60,39
70,0,187972,11,9,2,0,0,4,1,0,0,40,39
37,4,127048,15,10,2,1,5,4,0,0,0,40,39
68,5,52052,8,11,6,12,1,4,0,25124,0,50,39
49,2,34021,9,13,4,10,3,4,0,0,0,50,39
21,7,185554,15,10,4,8,3,4,0,0,0,11,39
33,4,94235,14,15,4,10,3,4,1,0,0,42,39
23,4,152189,7,12,4,8,1,4,1,0,0,40,39
55,4,106740,11,9,2,4,0,4,1,0,0,40,39
30,4,366065,15,10,4,3,4,2,1,0,0,40,39
39,4,188503,9,13,2,4,5,4,0,0,0,60,39
52,4,273514,11,9,5,3,1,4,1,0,0,40,39
25,4,105693,9,13,4,10,1,4,0,0,0,40,39
36,7,340091,10,16,2,10,5,4,0,0,0,36,39
51,4,146813,15,10,2,10,0,4,1,0,0,40,39
58,4,127264,0,6,2,3,0,4,1,0,0,50,39
60,7,165827,10,16,2,10,0,4,1,7688,0,60,39
26,4,216741,11,9,4,1,1,4,0,0,0,40,39
26,0,152046,1,7,4,0,1,4,0,0,0,35,11
23,4,384651,15,10,2,6,0,4,1,0,0,40,39
83,0,29702,5,4,2,0,0,4,1,0,0,20,39
42,4,187720,12,14,2,12,0,4,1,15024,0,50,0
28,4,25684,11,9,4,10,1,0,0,0,0,40,39
18,0,243203,15,10,4,0,3,4,1,0,0,40,33
43,4,64631,11,9,2,3,0,4,1,0,0,40,39
21,4,164019,15,10,4,5,3,2,1,0,0,10,39
22,4,187538,0,6,5,8,4,4,0,0,0,40,39
28,4,55360,15,10,4,3,1,2,1,0,0,40,39
58,4,96840,11,9,6,3,4,4,0,0,0,37,39
33,4,275632,11,9,2,14,0,4,1,0,0,40,39
65,4,136384,12,14,2,10,0,4,1,0,0,50,39
25,4,87487,9,13,4,10,3,4,0,0,0,50,39
27,4,171133,0,6,4,8,3,4,0,0,0,38,39
56,6,403072,15,10,2,3,0,4,1,0,0,50,39
57,4,375868,12,14,2,1,0,4,1,0,0,40,39
75,4,186808,1,7,2,11,0,2,1,6418,0,50,39
55,4,327406,15,10,0,12,1,4,1,0,0,65,39
18,4,208103,1,7,4,8,2,4,1,0,0,25,39
48,4,125120,15,10,2,1,5,4,0,0,0,37,39
33,4,348416,11,9,4,1,4,2,0,0,0,40,39
21,0,34443,15,10,4,0,3,4,1,0,0,50,39
